	Wikipedia movie ID	Movie name	Release date	Box office revenue	Year	Week	Dominant_category
13367	6978600	Androcles and the Lion	1953-01-09		1953	2	crime
13368	30173996	Dog Pound	2010-04-24		2010	16	crime
13369	9271078	Adventures of Don Juan	1948-12-01	5000000.0	1948	49	wedding
13370	8022263	Two Girls and a Guy	1998-04-24		1998	17	home
13371	11242	Final Fantasy: The Spirits Within	2001-07-02	85131830.0	2001	27	kill
13372	32555044	A Message to Garcia	1936-04-10		1936	15	death
13373	34914699	I, Frankenstein	2013-02-21		2013	8	death
13374	2006189	Nightmare Alley	1947-10-09		1947	41	wedding
13375	27326936	The Innkeepers	2011-03-12	78396.0	2011	10	home
13376	168597	Big	1988-06-03	151668774.0	1988	22	children
13377	5416352	The Hidden II	1993-09-06		1993	36	crime
13378	2338401	Proof of Life	2000-12-04	62761005.0	2000	49	crime
13379	21740500	Why We Bang	2006-12-03		2006	48	crime
13380	29724018	Mickey's Movies	1928-09-02		1928	35	traveling
13381	16014546	The Last Days of Patton	1986-09-14		1986	37	death
13382	6012106	Joe Somebody	2001-12-21	24516772.0	2001	51	negative_emotion
13383	27694287	Suzie Heartless	2009-02-03		2009	6	death
13384	4134701	Objective, Burma!	1945-02-17		1945	7	kill
13385	26806844	Gasland	2010-01-24	49428.0	2010	3	party
13386	19215615	Her Country's Call	1917-10-01		1917	40	children
13387	2046787	Haunted Honeymoon	1986-07-25	8033397.0	1986	30	wedding
13388	15837630	Madea Goes to Jail	2009-02-20	90508336.0	2009	8	crime
13389	1186616	The Shining	1980-05-23	44017374.0	1980	21	home
13390	2460231	Mike's New Car	2002-05-24		2002	21	negative_emotion
13391	3770679	Framed	1947-03-07		1947	10	crime
13392	8461302	Slippery Silks	1936-12-27		1936	52	children
13393	20699250	Where God Left His Shoes	2007-04-27		2007	17	family
13394	21630161	Stanno tutti bene	1990-09-19		1990	38	family
13395	27485441	Killer Elite	2011-09-10	55701900.0	2011	36	kill
13396	4211699	The Light at the Edge of the World	1971-07-16		1971	28	death
13397	14488588	Flying Saucer Daffy	1958-10-09		1958	41	traveling
13398	6190804	Hot Pursuit	1987-05-08		1987	19	wedding
13399	26723415	Deadtime Stories	1986-11-28	2750741.0	1986	48	family
13400	20678499	Bitter Sweet	1940-11-08	972000.0	1940	45	family
13401	10692147	His Trysting Place	1914-11-09		1914	46	family
13402	1704120	Blastfighter	1984-07-25		1984	30	kill
13403	24578633	Tin Hats	1926-11-28		1926	47	negative_emotion
13404	23524192	The Karate Kid	2010-06-10	359126022.0	2010	23	negative_emotion
13405	1749769	Wakko's Wish	1999-12-20		1999	51	death
13406	1439951	Swing Kids	1993-03-05	5632086.0	1993	9	family
13407	13991714	Robot Wars	1993-04-28		1993	17	death
13408	15693150	Stars in My Crown	1950-05-11		1950	19	family
13409	169202	Russian Ark	2002-11-08	6685748.0	2002	45	party
13410	1758524	Kissin' Cousins	1964-03-06		1964	10	family
13411	5553187	The Arrangement	1969-01-01		1969	1	family
13412	5456819	Disturbia	2007-04-04	117760134.0	2007	14	home
13413	2696891	Charlotte's Web	2006-12-20	144877632.0	2006	51	family
13414	4115219	Mrs. Santa Claus	1996-12-08		1996	49	children
13415	10393953	The Lady Lies	1929-09-21		1929	38	children
13416	1067272	Bandits	2001-10-12	67631903.0	2001	41	crime
13417	26608236	Chuka	1967-07-23		1967	29	kill
13418	1732917	The Gauntlet	1977-12-21	35400000.0	1977	51	crime
13419	29294207	The Sitter	2011-12-09	34590770.0	2011	49	children
13420	1031588	Flesh & Blood	1985-08-30	100000.0	1985	35	kill
13421	4289078	The Cheetah Girls 2	2006-07-31		2006	31	children
13422	1371138	The Fox and the Hound	1981-07-10	63456988.0	1981	28	family
13423	31269549	Judy Moody and the Not Bummer Summer	2011-06-10	15031650.0	2011	23	party
13424	27122422	Monogamy	2010-04-24		2010	16	wedding
13425	16247804	Oliver Twist	1982-03-23		1982	12	children
13426	18640429	Never Back Down	2008-03-04	41627431.0	2008	10	negative_emotion
13427	948608	The Man in the Moon	1991-10-04		1991	40	family
13428	2056480	See No Evil, Hear No Evil	1989-05-12	46908987.0	1989	19	traveling
13429	18967846	Hoodoo Ann	1916-03-26		1916	12	children
13430	18017583	Love Before Breakfast	1936-03-09		1936	11	family
13431	30440118	Love and Mary	2007-03-11		2007	10	party
13432	26224556	True Grit	2010-12-22		2010	51	death
13433	5344149	The Sandlot 2	2005-05-03		2005	18	children
13434	1763834	Guadalcanal Diary	1943-01-01		1943	53	death
13435	693325	Dave	1993-05-07	63270710.0	1993	18	party
13436	11786596	Women in Defense	1941-12-24		1941	52	children
13437	10292462	The Desert Song	1929-04-08		1929	15	children
13438	3951914	Just for Kicks	2005-06-06		2005	23	family
13439	5466192	Leprechaun 4: In Space	1996-12-25		1996	52	kill
13440	6615324	Highway	2002-03-26		2002	13	crime
13441	25357930	Sherlock Holmes	2009-12-23		2009	52	crime
13442	2983714	Popstar	2005-01-01		2005	53	family
13443	34660676	Fun Size	2012-10-25	4891866.0	2012	43	traveling
13444	5823794	Here Comes the Groom	1951-09-20	2550000.0	1951	38	family
13445	28288095	Murder in Peyton Place	1977-10-03		1977	40	family
13446	5823793	Ripley's Game	2004-02-16		2004	8	crime
13447	1789996	The Amityville Horror	2005-04-07	108047131.0	2005	14	home
13448	667152	Criminal Law	1989-04-28		1989	17	crime
13449	14526878	A Gem of a Jam	1943-12-30		1943	52	crime
13450	3736614	Viva Max!	1969-12-01		1969	49	traveling
13451	3032361	You, Me and Dupree	2006-07-13	130431368.0	2006	28	home
13452	2180118	True Crime	1995-08-01		1995	31	crime
13453	25730129	Liberty Kid	2007-06-17		2007	24	home
13454	27368886	Enemies Among Us	2010-05-12		2010	19	crime
13455	12233331	High School Big Shot	1959-06-21		1959	25	crime
13456	2756655	The Black Scorpion	1957-10-11		1957	41	kill
13457	217784	The Adventures of Elmo in Grouchland	1999-10-01	11683047.0	1999	39	party
13458	30846475	The Pit and the Pendulum	2009-04-24		2009	17	traveling
13459	27836887	Deep in the Valley	2009-08-28		2009	35	family
13460	11553550	American Son	2008-01-01		2008	1	family
13461	27888241	Hop	2011-03-30	183953723.0	2011	13	children
13462	8066629	Angel	1937-10-29		1937	43	wedding
13463	10701274	Prancer	1989-11-17	18587135.0	1989	46	children
13464	4260551	The Arrival	1996-05-31		1996	22	home
13465	10487	Evil Dead II	1987-03-13	10900000.0	1987	11	kill
13466	20238864	Aunt Fanny's Tour of Booty	2005-09-19		2005	38	family
13467	8574921	Yogi's First Christmas	1980-11-22		1980	47	party
13468	425930	Der Fuehrer's Face	1943-01-01		1943	53	traveling
13469	34590503	His and Hers	2001-09-02		2001	35	home
13470	6864096	The Wearing of the Grin	1951-07-28		1951	30	negative_emotion
13471	1482557	Inchon	1981-05-04	5200986.0	1981	19	death
13472	76375	Tabu	1931-03-18		1931	12	death
13473	24195690	The Green Hornet	2011-01-12	227817248.0	2011	2	crime
13474	4252062	Scooby-Doo Meets the Boo Brothers	1987-11-01		1987	44	family
13475	3119257	Doomsday	2008-03-14	22211426.0	2008	11	kill
13476	161897	Cool Hand Luke	1967-11-01	16217773.0	1967	44	crime
13477	21412318	Love Finds a Home	2009-04-11		2009	15	children
13478	1703792	Kissing Jessica Stein	2002-03-13	7022940.0	2002	11	wedding
13479	2666695	Wonder Man	1945-06-08		1945	23	family
13480	17828345	Abandoned	2010-08-24		2010	34	crime
13481	149815	The Search	1948-03-23		1948	13	children
13482	6446995	The Whole Nine Yards	2000-02-18	106371651.0	2000	7	family
13483	28150124	50/50	2011-09-12	39187783.0	2011	37	negative_emotion
13484	15020855	Lake Placid 2	2007-04-28		2007	17	family
13485	26911870	Red State	2011-01-23	1104682.0	2011	3	kill
13486	445895	Escape to Witch Mountain	1995-04-29		1995	17	family
13487	3411908	Samsara	2012-08-24		2012	34	wedding
13488	14053389	Madame X	1981-03-16		1981	12	family
13489	2636682	Disclosure	1994-12-09		1994	49	wedding
13490	29454281	The Help	2011-08-10	211608112.0	2011	32	family
13491	11501271	Anna Karenina	1997-04-04	858553.0	1997	14	family
13492	34147300	Frisco Sally Levy	1927-04-02		1927	13	family
13493	246963	Wild at Heart	1990-05-01	14560247.0	1990	18	crime
13494	12758034	Hannah Montana: The Movie	2009-04-08	155545279.0	2009	15	party
13495	358367	Pete's Dragon	1977-11-03	36000000.0	1977	44	family
13496	28027063	Abduction	2011-09-22	82087155.0	2011	38	family
13497	12823099	Annie	1982-05-17	57059003.0	1982	20	family
13498	2073222	My Little Chickadee	1940-03-15		1940	11	family
13499	10050056	Death at a Funeral	2007-02-10	46789413.0	2007	6	family
13500	20073140	The Plot to Kill Hitler	1990-01-30		1990	5	crime
13501	7588268	Betty Boop's Little Pal	1934-09-21		1934	38	negative_emotion
13502	12127900	Miracle of the White Stallions	1963-03-29		1963	13	wedding
13503	28413162	The Tourist	2010-12-08	278346189.0	2010	49	traveling
13504	5981203	I Love You, I Love You Not	1996-08-28		1996	35	children
13505	891829	Celebrity	1998-11-20	5078660.0	1998	47	family
13506	8153526	Pittsburgh	1942-12-11		1942	50	wedding
13507	9104365	Our Vines Have Tender Grapes	1945-09-06		1945	36	children
13508	2363621	Traci, I Love You	1987-01-29		1987	5	traveling
13509	14251601	Monster from the Ocean Floor	1954-05-21	850000.0	1954	20	crime
13510	15809123	Blue Smoke	2007-02-12		2007	7	home
13511	7708618	I Dream of Jeanie	1952-06-15		1952	24	family
13512	34149562	Foreign Devils	1927-09-03		1927	35	traveling
13513	6183117	The Midnight Patrol	1933-08-03		1933	31	crime
13514	6715066	Last Embrace	1979-05-04		1979	18	death
13515	1562284	Forever Young	1992-12-11	127956187.0	1992	50	children
13516	483727	The Court Jester	1956-01-27	2200000.0	1956	4	kill
13517	113449	Places in the Heart	1984-09-21	34901614.0	1984	38	children
13518	25175199	Red Heat	1985-05-28		1985	22	crime
13519	33296556	Three Veils	2011-04-10		2011	14	children
13520	1432870	Committed	2000-01-21		2000	3	family
13521	1572821	Liebestraum	1991-09-13		1991	37	children
13522	142327	Groundhog Day	1993-02-12	70906973.0	1993	6	traveling
13523	26660584	One Hysterical Night	1929-10-06		1929	40	crime
13524	666378	Donald's Nephews	1938-04-15		1938	15	children
13525	36245692	Officer Down	2013-01-22		2013	4	death
13526	3767190	Man of the House	1995-03-03	40070995.0	1995	9	family
13527	28091651	Act of Love	1953-12-17		1953	51	family
13528	4500801	Munchies	1987-03-01		1987	9	children
13529	24187257	Full Confession	1939-09-08		1939	36	crime
13530	3418109	Dream a Little Dream	1989-03-03	5552441.0	1989	9	family
13531	74848	Killer of Sheep	1978-11-14		1978	46	death
13532	3447112	The Off Season	2004-10-28		2004	44	home
13533	10185281	Martin Luther	1953-05-08		1953	19	wedding
13534	1134216	Some Kind of Monster	2004-01-21		2004	4	crime
13535	3252860	Sunshine	2007-03-23	32017803.0	2007	12	negative_emotion
13536	3137992	Explorers	1985-07-12	9873044.0	1985	28	traveling
13537	344978	Swingers	1996-10-18	4555020.0	1996	42	party
13538	76402	Twelve O'Clock High	1949-12-21	3225000.0	1949	51	kill
13539	33647512	A Perfect Ending	2012-07-15		2012	28	party
13540	2274481	Psych-Out	1968-03-06		1968	10	party
13541	12199605	Jonny Quest vs. The Cyber Insects	1995-11-19		1995	46	kill
13542	34972884	Mwansa the Great	2011-05-29		2011	21	children
13543	26772154	The Early Bird Dood It!	1942-08-29		1942	35	negative_emotion
13544	10142267	Adam Had Four Sons	1941-02-18		1941	8	family
13545	28814788	Beginners	2010-09-11	14227969.0	2010	36	death
13546	17100455	The Miracle Man	1932-04-01		1932	13	family
13547	24158953	So Fine	1981-09-25		1981	39	family
13548	5860129	Poor White Trash	2000-06-16		2000	24	children
13549	290633	The Object of My Affection	1998-04-17	46905889.0	1998	16	wedding
13550	14830123	XIII	2008-09-24		2008	39	crime
13551	30873996	Toy Soldiers	1991-04-26	15073942.0	1991	17	crime
13552	4294005	The Believers	1987-06-09	18753438.0	1987	24	death
13553	13771001	Earth	2007-04-22	108942691.0	2007	16	kill
13554	19200075	Dimples	1916-02-13		1916	6	children
13555	41528	Forrest Gump	1994-06-23	677387716.0	1994	25	family
13556	6563355	Amityville: A New Generation	1993-09-29		1993	39	home
13557	3130366	Blame it on Rio	1984-02-17	18561998.0	1984	7	family
13558	54999	Forbidden Planet	1956-03-15	23500000.0	1956	11	kill
13559	6271212	Mid-Air Crash	1979-02-13		1979	7	traveling
13560	2812718	Saving Face	2004-09-12		2004	37	family
13561	77223	Dial M for Murder	1954-05-29	6000000.0	1954	21	crime
13562	5555565	Convict 13	1920-10-27		1920	44	family
13563	27365004	Tarawa Beachhead	1958-11-02		1958	44	crime
13564	12709909	Descent	2007-04-26		2007	17	party
13565	23981586	Nurses on the Line: The Crash of Flight 7	1993-11-23		1993	47	traveling
13566	18664228	Laid to Rest	2009-04-02		2009	14	children
13567	1189804	Presumed Innocent	1990-07-26	221303188.0	1990	30	crime
13568	163454	Save the Tiger	1973-02-14		1973	7	children
13569	13961279	The Sin of Harold Diddlebock	1947-04-04		1947	14	traveling
13570	4199566	Dark Kingdom: The Dragon King	2004-11-19		2004	47	kill
13571	5016298	Bronco Billy	1980-06-11		1980	24	wedding
13572	1190626	Operation Pacific	1951-01-27	2450000.0	1951	4	crime
13573	24982188	Mistress	1987-10-04		1987	40	family
13574	163457	The Last Detail	1973-12-12	10000000.0	1973	50	crime
13575	201534	Chicago	2002-12-26	306776732.0	2002	52	crime
13576	3185702	Starcrash	1978-12-21		1978	51	kill
13577	5995578	Special	2006-11-17		2006	46	negative_emotion
13578	20168100	The Wild World of Batwoman	1966-01-01		1966	52	kill
13579	5430789	Code of Silence	1985-05-03		1985	18	crime
13580	3408227	Rize	2005-06-24		2005	25	party
13581	25828515	His Glorious Night	1929-09-28		1929	39	wedding
13582	2798805	3 Women	1977-04-03		1977	13	children
13583	9090163	The Seduction of Joe Tynan	1979-08-17		1979	33	wedding
13584	3955890	Tripfall	2000-06-27		2000	26	wedding
13585	1844737	The Roots of Heaven	1958-10-15	3000000.0	1958	42	crime
13586	23399828	Rise of the Guardian	2012-11-21		2012	47	children
13587	1518575	Rugrats in Paris: The Movie	2000-11-17	103291131.0	2000	46	children
13588	14686017	Downtown	1990-01-12	2346150.0	1990	2	crime
13589	13331336	Wagon Heels	1945-07-26		1945	30	traveling
13590	27381879	Jerks of All Trades	1949-10-12		1949	41	home
13591	5515243	The Wicker Man	2006-08-31	38755073.0	2006	35	children
13592	10760729	The Express	2008-10-10	9808124.0	2008	41	family
13593	23928471	Forever Fabulous	1999-10-07		1999	40	family
13594	7734862	Sunday in New York	1963-11-13	1800000.0	1963	46	family
13595	1055633	Latter Days	2003-07-10	834685.0	2003	28	home
13596	3427182	Jumper	2008-02-06	222231186.0	2008	6	traveling
13597	6493287	Daughter of Darkness	1990-01-26		1990	4	children
13598	2562663	The Idle Class	1921-09-25		1921	38	family
13599	11659396	Up	2009-05-13	731342744.0	2009	20	home
13600	9146440	The Bowling Alley Cat	1942-07-18		1942	29	negative_emotion
13601	3440849	The Best of Times	1986-01-31		1986	5	family
13602	15257713	Killshot	2008-04-11	2616659.0	2008	15	home
13603	2527873	Bright Leaf	1950-07-02		1950	26	family
13604	528472	Frankenweenie (1984)	1984-12-14		1984	50	negative_emotion
13605	730734	Scooby-Doo 2: Monsters Unleashed	2004-03-20	181466833.0	2004	12	crime
13606	23400589	Big Fan	2009-01-18	232732.0	2009	3	home
13607	7527753	The Four Feathers	2002-09-20	29882645.0	2002	38	kill
13608	26561184	I Am Virgin	2010-02-23		2010	8	kill
13609	12567618	Tomboy	1985-01-25	14100000.0	1985	4	death
13610	3326435	The Hours	2002-12-27	108846072.0	2002	52	family
13611	317873	Xanadu	1980-08-08	22762571.0	1980	32	children
13612	3273263	Return to Paradise	1998-08-14	8341087.0	1998	33	crime
13613	955166	Lemora: A Child's Tale of the Supernatural	1973-05-01		1973	18	kill
13614	21080572	Falling in Love with the Girl Next Door	2006-02-04		2006	5	children
13615	32683495	Banjo on My Knee	1936-12-11		1936	50	party
13616	26388629	Gun the Man Down	1956-11-15		1956	46	crime
13617	18467597	Walking on Dead Fish	2007-08-31		2007	35	death
13618	32784153	Welcome to the Punch	2013-03-15		2013	11	crime
13619	9062631	Loose Loot	1953-04-02		1953	14	family
13620	77604	Hold Back the Dawn	1941-09-11		1941	37	family
13621	9150668	McQ	1974-02-06		1974	6	crime
13622	32711189	Oceans	2010-01-22		2010	3	kill
13623	1573600	Family Plot	1976-04-09	13200000.0	1976	15	family
13624	9468730	Solstice	2008-01-01		2008	1	party
13625	3759313	Day of the Dead	2008-04-08		2008	15	home
13626	3344455	Anne of Green Gables	1934-11-23	793000.0	1934	47	children
13627	435566	I Shot Andy Warhol	1996-05-01	1875527.0	1996	18	party
13628	9435892	The Mark Unleashed	2004-06-29		2004	27	crime
13629	4415256	Party Girl	1958-10-28		1958	44	crime
13630	23710393	Battle: Los Angeles	2011-03-10		2011	10	traveling
13631	1138873	Come and Get It	1936-11-06		1936	45	family
13632	9877310	The Jade Box	1930-02-25		1930	9	family
13633	4711636	The Last Flight of Noah's Ark	1980-06-25	11000000.0	1980	26	family
13634	1923292	The Pleasure Seekers	1964-12-25		1964	52	party
13635	6531718	Wholesale Souls Inc.	2006-05-31		2006	22	negative_emotion
13636	27306414	Pancho Barnes	1988-10-25		1988	43	wedding
13637	1828138	The People Under the Stairs	1991-11-01	31347154.0	1991	44	home
13638	1569551	Care Bears Movie II: A New Generation	1986-03-07		1986	10	children
13639	14582785	Donald's Dilemma	1947-07-11		1947	28	negative_emotion
13640	5501808	Wild Rovers	1971-06-23		1971	25	family
13641	6911871	Kicking It Old Skool	2007-04-27	4400000.0	2007	17	party
13642	19290912	Sunday Calm	1923-12-16		1923	50	family
13643	10541514	High Heels and Low Lifes	2001-07-16	228194.0	2001	29	children
13644	6089288	The Hammer	2007-04-01		2007	13	party
13645	2246979	My Favorite Brunette	1947-03-19		1947	12	crime
13646	11451211	Laughing Gas	1914-07-09		1914	28	negative_emotion
13647	3673030	Live Nude Girls	1995-12-08		1995	49	party
13648	74293	The Mexican	2001-03-02	66845033.0	2001	9	wedding
13649	11956773	People I Know	2002-10-11	126793.0	2002	41	children
13650	30249152	Superdome	1978-01-09		1978	2	crime
13651	30246052	Her Painted Hero	1915-10-17		1915	41	death
13652	6845157	Starship Troopers 3: Marauder	2008-07-19		2008	29	kill
13653	560837	Dirty Work	1998-06-12	10023282.0	1998	24	home
13654	9813617	Shiloh 2: Shiloh Season	1999-07-02	58946.0	1999	26	party
13655	2014023	Daughters of the Dust	1991-09-10		1991	37	family
13656	4496097	The Calling	2002-01-15		2002	3	children
13657	10183854	Head of the Family	1996-11-29		1996	48	family
13658	34776932	Betrayal	1974-12-03		1974	49	children
13659	8995246	The Stupid Cupid	1944-11-25		1944	47	family
13660	12810600	Born to Be Wild	1995-03-31		1995	13	negative_emotion
13661	33512455	Gone, But Not Forgotten	2003-10-09		2003	41	family
13662	5649185	The Breed	2001-07-19		2001	29	kill
13663	6044779	Children of the Corn V: Fields of Terror	1998-06-21		1998	25	family
13664	3600737	Jeopardy	1953-03-30	1200000.0	1953	14	children
13665	1469871	The Wedding Date	2004-05-16	47175038.0	2004	20	wedding
13666	20309964	First Love	1939-11-08		1939	45	children
13667	1039414	Cecil B. Demented	2000-08-02	1961544.0	2000	31	crime
